Year,FIPS,Crop,WaterManagement,yield_kgHa,yield_kcalHa,yield_kgHa_detrended,yield_kcalHa_detrended,management_records
2010,20139,Corn,Irrigated,8015.439397271506,28703.288481629264,9277.070813756683,33221.190584062686,2
2011,20139,Corn,Irrigated,8994.616019021198,32209.71996411491,10287.631301588097,36840.007690986975,2
2012,20139,Corn,Irrigated,9509.311422761417,34052.84420490864,10745.83574638122,38480.83780779115,2
2013,20139,Corn,Irrigated,11065.951180414771,39627.171177065306,12358.966462981673,44257.45890393737,2
2014,20139,Corn,Irrigated,11674.798182400156,41807.45229117496,12886.21541315458,46145.53739450656,2
2015,20139,Corn,Irrigated,10281.35452837175,36817.53056609924,11222.870510823375,40189.09929925851,2
2016,20139,Corn,Irrigated,10249.970662290032,36705.144941660605,11059.674407198429,39604.69405217757,2
2017,20139,Corn,Irrigated,11448.834346611768,40998.27579521674,12214.600679005756,43740.485031519616,2
2018,20139,Corn,Irrigated,10839.98734462638,38817.99468110707,11436.280800179076,40953.32154544127,2
2019,20139,Corn,Irrigated,10990.629901818642,39357.44567841256,11473.941439477145,41088.18429476765,2
2020,20139,Corn,Irrigated,12327.58259689995,44145.07327949872,12729.29608274598,45583.60927231335,2
2021,20139,Corn,Irrigated,12308.752277250916,44077.64190483553,12572.376752337375,45021.68115012014,2
1990,20139,Corn,Non-Irrigated,4990.034706993615,17869.314285744134,6609.442196810411,23668.41250677808,2
1991,20139,Corn,Non-Irrigated,3263.9220724989686,11688.104941618809,4280.7593335467245,15329.39917343082,2
1992,20139,Corn,Non-Irrigated,7437.976261367841,26635.39299195824,9666.230753170024,34614.77232710185,2
1993,20139,Corn,Non-Irrigated,4337.250292493821,15531.693297420372,5580.0513893299685,19982.164025190617,2
1994,20139,Corn,Non-Irrigated,5799.738451902014,20768.863396261113,7394.038848853433,26478.05311774414,2
1995,20139,Corn,Non-Irrigated,4864.499242666731,17419.771787989564,6144.960978800943,22005.105265086175,2
1996,20139,Corn,Non-Irrigated,7149.24469341601,25601.44524712273,8944.401833290443,32029.902965013076,2
1997,20139,Corn,Non-Irrigated,7287.333704175581,26095.941994652756,9032.27665831926,32344.582713441272,2
1998,20139,Corn,Non-Irrigated,6854.2363522478345,24545.020377399494,8417.152883117531,30141.82447444388,2
1999,20139,Corn,Non-Irrigated,4199.16128173425,15037.19654989035,5109.293398104155,18296.37965861098,2
2000,20139,Corn,Non-Irrigated,4669.919272960064,16722.980916469987,5630.265575060721,20161.981024292443,2
2001,20139,Corn,Non-Irrigated,5454.515925003085,19532.621527436047,6521.5673717815935,23353.732758349885,2
2002,20139,Corn,Non-Irrigated,3226.2614332009034,11553.242192292437,3822.5548887536,13688.56905662664,2
2003,20139,Corn,Non-Irrigated,4544.38380863318,16273.438418715416,5335.257233892545,19105.556154569203,2
2004,20139,Corn,Non-Irrigated,9239.41017445862,33086.327834736316,10758.389292813908,38525.79205756661,2
2005,20139,Corn,Non-Irrigated,5881.336503714488,21061.06601980158,6785.191846868048,24297.77200363448,2
2006,20139,Corn,Non-Irrigated,5178.337903483941,18543.628032375993,5925.273916228897,21218.40589401568,2
2007,20139,Corn,Non-Irrigated,6885.620218329555,24657.40600183814,7814.582654348492,27984.02048522195,2
2008,20139,Corn,Non-Irrigated,5536.113976815558,19824.82415097651,6226.559030613417,22297.30788862665,2
2009,20139,Corn,Non-Irrigated,7940.118118675376,28433.56298297652,8862.803781477967,31737.7003414726,2
2010,20139,Corn,Non-Irrigated,4582.044447931245,16408.301168041788,5071.632758806089,18161.516909284604,2
2011,20139,Corn,Non-Irrigated,3213.7078867682153,11508.28794251698,3527.546547585424,12632.144186903402,2
2012,20139,Corn,Non-Irrigated,1293.0152825668993,4630.287726872066,1405.997200461094,5034.8759748511775,2
2013,20139,Corn,Non-Irrigated,6816.575712949769,24410.15762807312,7362.654982771712,26365.6674933055,2
2014,20139,Corn,Non-Irrigated,7776.922015050428,27849.157735895584,8329.278058088712,29827.14472601568,2
2015,20139,Corn,Non-Irrigated,8266.510325925272,29602.373477138397,8787.48250288184,31467.974842819865,2
2016,20139,Corn,Non-Irrigated,7293.610477391926,26118.41911954049,7689.047190021609,27534.47798746738,2
2017,20139,Corn,Non-Irrigated,8837.696688612592,31647.79184192169,9245.686947674963,33108.804959624045,2
2018,20139,Corn,Non-Irrigated,3872.769074484353,13868.386055728468,4023.411631676613,14407.83705303395,2
2019,20139,Corn,Non-Irrigated,6339.5409485076125,22701.89613660576,6534.12091821428,23398.687008125336,2
2020,20139,Corn,Non-Irrigated,8329.278058088712,29827.14472601568,8517.58125457904,30501.45847264754,2
2021,20139,Corn,Non-Irrigated,7136.691146983321,25556.49099734727,7243.396291661173,25938.60212043866,2
1990,20149,Corn,Irrigated,8442.259975982908,30231.732973994793,12584.93029877006,45066.63539989559,2
1991,20149,Corn,Irrigated,7626.279457858168,27309.7067385901,11204.040191174345,40121.66792459533,2
1992,20149,Corn,Irrigated,9923.578455040131,35536.33444749872,14367.533892211806,51450.13886801048,2
1993,20149,Corn,Irrigated,4287.036106763068,15351.876298318548,6119.853885935566,21915.19676553526,2
1994,20149,Corn,Irrigated,8210.019366978177,29400.07935314885,11549.262718073272,41357.90979342039,2
1995,20149,Corn,Irrigated,6910.727311194931,24747.314501389046,9590.909474573891,34345.04682844911,2
1996,20149,Corn,Irrigated,10482.211271294764,37536.79856250655,14342.42679934643,51360.23036845956,2
1997,20149,Corn,Irrigated,9766.65912463153,34974.40632530551,13187.500527539103,47224.43938911753,2
1998,20149,Corn,Irrigated,9377.49918521819,33580.82458226634,12490.778700524896,44729.47852657966,2
1999,20149,Corn,Irrigated,8611.732852824201,30838.615345963462,11323.298882284884,40548.73329746217,2
2000,20149,Corn,Irrigated,9007.169565453885,32254.674213890365,11687.351728832844,41852.40654095041,2
2001,20149,Corn,Irrigated,9490.481103112385,33985.41283024545,12158.109720058656,43538.19090753005,2
2002,20149,Corn,Irrigated,8605.456079607857,30816.138221075733,10883.924757140792,38975.33455532118,2
2003,20149,Corn,Irrigated,10136.988744395834,36300.55669368148,12660.25157736619,45336.36089854833,2
2004,20149,Corn,Irrigated,12107.895534327905,43358.37390842823,14938.720254899126,53495.55723279377,2
2005,20149,Corn,Irrigated,10325.291940886162,36974.870440313345,12584.93029877006,45066.63539989559,2
2006,20149,Corn,Irrigated,9992.622960419918,35783.58282126373,12032.574255731774,43088.64840977548,2
2007,20149,Corn,Irrigated,10061.667465799706,36030.831195028746,11969.806523568332,42863.87716089819,2
2008,20149,Corn,Irrigated,11888.20847175586,42571.67453735773,13978.373952798464,50056.5571249713,2
2009,20149,Corn,Irrigated,11078.50472684746,39672.12542684075,12873.661866721894,46100.5831447311,2
2010,20149,Corn,Irrigated,8925.57151364141,31962.471590349887,10256.247435506377,36727.62206654833,2
2011,20149,Corn,Irrigated,9540.69528884314,34165.22982934728,10833.710571410038,38795.51755621935,2
2012,20149,Corn,Irrigated,9911.024908607444,35491.380197723265,11128.718912578215,39851.94242594259,2
2013,20149,Corn,Irrigated,11844.27105924145,42414.33466314363,13156.11666145738,47112.05376467888,2
2014,20149,Corn,Irrigated,12020.020709299086,43043.69416000003,13200.05407397179,47269.39363889298,2
2015,20149,Corn,Irrigated,10796.049932111971,38660.65480689298,11731.289141347252,42009.74641516451,2
2016,20149,Corn,Irrigated,10789.773158895629,38638.17768200525,11599.476903804029,41537.726792522226,2
2017,20149,Corn,Irrigated,12145.55617362597,43493.2366577546,12917.599279236303,46257.9230189452,2
2018,20149,Corn,Irrigated,10570.086096323585,37851.47831093475,11122.44213936187,39829.46530105486,2
2019,20149,Corn,Irrigated,10651.684148136055,38143.68093447522,11091.058273280149,39717.07967661621,2
2020,20149,Corn,Irrigated,12723.019309529633,45561.13214742561,13112.179248942972,46954.71389046478,2
2021,20149,Corn,Irrigated,13156.11666145738,47112.05376467888,13419.741136543837,48056.09300996348,2
1990,20149,Corn,Non-Irrigated,7042.539548738159,25219.33412403135,10180.926156910244,36457.89656789558,2
1991,20149,Corn,Non-Irrigated,4456.508983604361,15958.758670287216,6352.0944949403,22746.850386381215,2
1992,20149,Corn,Non-Irrigated,8856.527008261624,31715.223216584876,12465.671607659522,44639.57002702875,2
1993,20149,Corn,Non-Irrigated,4406.294797873607,15778.941671185388,6119.853885935566,21915.19676553526,2
1994,20149,Corn,Non-Irrigated,5542.390750031903,19847.301275864244,7601.17236499279,27219.79823903918,2
1995,20149,Corn,Non-Irrigated,5347.810780325233,19150.51040434466,7237.119518444828,25916.12499555093,2
1996,20149,Corn,Non-Irrigated,8398.3225634685,30074.3930997807,11229.147284039722,40211.576424146246,2
1997,20149,Corn,Non-Irrigated,6879.34344511321,24634.92887695041,9082.490844050011,32524.399712543094,2
1998,20149,Corn,Non-Irrigated,8046.823263353226,28815.6741060679,10494.764817727451,37581.752812282,2
1999,20149,Corn,Non-Irrigated,6257.942896695138,22409.69351306529,8065.653583002259,28883.10548073109,2
2000,20149,Corn,Non-Irrigated,7274.780157742894,26050.9877448773,9264.517267323996,33176.23633428723,2
2001,20149,Corn,Non-Irrigated,6860.513125464177,24567.49750228722,8630.563172473234,30906.04672062665,2
2002,20149,Corn,Non-Irrigated,1876.7551916869068,6720.660341430813,2334.959636480032,8361.490458234994,2
2003,20149,Corn,Non-Irrigated,5944.10423587793,21285.837268678864,7306.164023824615,26163.373369315945,2
2004,20149,Corn,Non-Irrigated,10475.93449807842,37514.321437618826,12735.572855962322,45606.08639720108,2
2005,20149,Corn,Non-Irrigated,7287.333704175581,26095.941994652756,8756.098636800118,31355.58921838122,2
2006,20149,Corn,Non-Irrigated,4851.945696234044,17374.81753821411,5768.354585820293,20656.47777182247,2
2007,20149,Corn,Non-Irrigated,7896.180706160965,28276.223108762417,9283.347586973028,33243.667708950416,2
2008,20149,Corn,Non-Irrigated,9107.59793691539,32614.308212094013,10588.916415972615,37918.90968559794,2
2009,20149,Corn,Non-Irrigated,9829.426856794971,35199.17757418279,11304.468562635851,40481.301922798986,2
2010,20149,Corn,Non-Irrigated,6590.611877161378,23600.981132114895,7500.743993531284,26860.16424083553,2
2011,20149,Corn,Non-Irrigated,5736.9707197385715,20544.092147383824,6458.799639618152,23128.9615094726,2
2012,20149,Corn,Non-Irrigated,4450.232210388017,15936.281545399488,4958.650840911895,17756.928661305497,2
2013,20149,Corn,Non-Irrigated,9120.15148334808,32659.26246186947,10061.667465799706,36030.831195028746,2
2014,20149,Corn,Non-Irrigated,8831.419915396247,31625.31471703396,9641.123660304644,34524.86382755094,2
2015,20149,Corn,Non-Irrigated,9446.543690597977,33828.072956031356,10206.03324977562,36547.80506744649,2
2016,20149,Corn,Non-Irrigated,8624.28639925689,30883.56959573892,9226.856628025933,33041.37358496086,2
2017,20149,Corn,Non-Irrigated,8366.93869738678,29962.00747534206,8862.803781477967,31737.7003414726,2
2018,20149,Corn,Non-Irrigated,4946.0972944792065,17711.97441153004,5190.8914499166285,18588.582282151445,2
2019,20149,Corn,Non-Irrigated,8843.973461828937,31670.26896680942,9189.195988727866,32906.510835634486,2
2020,20149,Corn,Non-Irrigated,10538.702230241865,37739.09268649611,10839.98734462638,38817.99468110707,2
2021,20149,Corn,Non-Irrigated,10130.711971179491,36278.07956879376,10325.291940886162,36974.870440313345,2
1990,20161,Corn,Irrigated,7845.966520430214,28096.406109660595,12283.64518438554,43987.73340528462,2
1991,20161,Corn,Irrigated,6571.781557512346,23533.54975745171,10118.158424746802,36233.1253190183,2
1992,20161,Corn,Irrigated,8768.652183232805,31400.543468156677,13275.37535256792,47539.11913754572,2
1993,20161,Corn,Irrigated,4186.607735301562,14992.242300114893,6232.835803829761,22319.785013514374,2
1994,20161,Corn,Irrigated,7287.333704175581,26095.941994652756,10676.791241001432,38233.58943402613,2
1995,20161,Corn,Irrigated,7149.24469341601,25601.44524712273,10312.738394453472,36929.916190537886,2
1996,20161,Corn,Irrigated,9754.105578198842,34929.452075530055,13852.838488471583,49607.01462721674,2
1997,20161,Corn,Irrigated,9678.78429960271,34659.72657687731,13532.72305443803,48460.68125794259,2
1998,20161,Corn,Irrigated,9082.490844050011,32524.399712543094,12509.609020173932,44796.909901242856,2
1999,20161,Corn,Irrigated,8505.02770814635,30456.50422287208,11536.709171640588,41312.95554364494,2
2000,20161,Corn,Irrigated,9201.749535160552,32951.46508540994,12302.475504034574,44055.16477994781,2
2001,20161,Corn,Irrigated,8580.34898674248,30726.229721524815,11304.468562635851,40481.301922798986,2
2002,20161,Corn,Irrigated,8009.162624055161,28680.81135674153,10400.61321948229,37244.59593896608,2
2003,20161,Corn,Irrigated,9785.489444280562,35041.83769996869,12528.439339822962,44864.34127590603,2
2004,20161,Corn,Irrigated,11674.798182400156,41807.45229117496,14744.140285192456,52798.76636127418,2
2005,20161,Corn,Irrigated,10475.93449807842,37514.321437618826,13049.411516779532,46729.942641587506,2
2006,20161,Corn,Irrigated,9766.65912463153,34974.40632530551,12001.190389650052,42976.26278533684,2
2007,20161,Corn,Irrigated,9685.061072819057,34682.20370176504,11743.842687779945,42054.70066493998,2
2008,20161,Corn,Irrigated,11317.02210906854,40526.256172574445,13545.27660087072,48505.63550771805,2
2009,20161,Corn,Irrigated,11178.933098308966,40031.75942504441,13206.330847188134,47291.87076378071,2
2010,20161,Corn,Irrigated,8605.456079607857,30816.138221075733,10036.560372934327,35940.92269547783,2
2011,20161,Corn,Irrigated,8887.910874343344,31827.608841023517,10231.140342640998,36637.713566997416,2
2012,20161,Corn,Irrigated,9754.105578198842,34929.452075530055,11091.058273280149,39717.07967661621,2
2013,20161,Corn,Irrigated,11360.959521582949,40683.59604678854,12760.6799488277,45695.99489675199,2
2014,20161,Corn,Irrigated,11737.5659145636,42032.22354005225,13024.304423914153,46640.03414203658,2
2015,20161,Corn,Irrigated,10607.746735621648,37986.34106026112,11630.860769885749,41650.11241696087,2
2016,20161,Corn,Irrigated,10507.318364160144,37626.707062057474,11379.789841231985,40751.02742145173,2
2017,20161,Corn,Irrigated,11511.602078775208,41223.04704409402,12321.305823683608,44122.596154611,2
2018,20161,Corn,Irrigated,11040.844087549394,39537.26267751438,11681.0749556165,41829.92941606269,2
2019,20161,Corn,Irrigated,11185.20987152531,40054.23654993214,11699.905275265535,41897.360790725885,2
2020,20161,Corn,Irrigated,12421.734195145113,44482.23015281465,12848.554773856516,46010.67464518018,2
2021,20161,Corn,Irrigated,12641.421257717158,45268.92952388514,12923.876052452646,46280.40014383292,2
1990,20161,Corn,Non-Irrigated,4933.543748046517,17667.02016175458,8423.429656333876,30164.301599331608,2
1991,20161,Corn,Non-Irrigated,3081.8956492249877,11036.26831987468,5153.230810618563,18453.719532825075,2
1992,20161,Corn,Non-Irrigated,7783.198788266771,27871.634860783302,12741.849629178663,45628.5635220888,2
1993,20161,Corn,Non-Irrigated,3044.235009926923,10901.405570548312,4883.329562315765,17487.203162652753,2
1994,20161,Corn,Non-Irrigated,7111.584054117945,25466.58249779636,11178.933098308966,40031.75942504441,2
1995,20161,Corn,Non-Irrigated,5184.614676700285,18566.10515726372,7996.609077622474,28635.85710696608,2
1996,20161,Corn,Non-Irrigated,5925.273916228897,21218.40589401568,8963.232152939476,32097.33433967626,2
1997,20161,Corn,Non-Irrigated,5969.211328743306,21375.74576822978,8862.803781477967,31737.7003414726,2
1998,20161,Corn,Non-Irrigated,7306.164023824615,26163.373369315945,10645.407374919714,38121.203809587496,2
1999,20161,Corn,Non-Irrigated,6778.915073651704,24275.29487874675,9703.891392468087,34749.63507642822,2
2000,20161,Corn,Non-Irrigated,5002.588253426304,17914.268535519594,7036.262775521815,25196.856999143616,2
2001,20161,Corn,Non-Irrigated,4481.616076469738,16048.66716983813,6188.8983913153515,22162.445139300275,2
2002,20161,Corn,Non-Irrigated,941.5159824516256,3371.568733159271,1280.4617361342105,4585.333477096608,2
2003,20161,Corn,Non-Irrigated,3402.011083258541,12182.601689148834,4544.38380863318,16273.438418715416,2
2004,20161,Corn,Non-Irrigated,8875.357327910657,31782.65459124806,11655.967862751122,41740.02091651177,2
2005,20161,Corn,Non-Irrigated,6421.139000320086,22994.098760146226,8297.894192006992,29714.75910157704,2
2006,20161,Corn,Non-Irrigated,3571.483960099833,12789.484061117502,4538.107035416835,16250.961293827686,2
2007,20161,Corn,Non-Irrigated,7337.547889906336,26275.75899375459,9182.919215511522,32884.03371074676,2
2008,20161,Corn,Non-Irrigated,8040.546490136881,28793.196981180172,9904.7481353911,35468.90307283553,2
2009,20161,Corn,Non-Irrigated,8668.223811771299,31040.90946995302,10519.871910592828,37671.66131183292,2
2010,20161,Corn,Non-Irrigated,6703.593795055574,24005.569380094013,8009.162624055161,28680.81135674153,2
2011,20161,Corn,Non-Irrigated,5372.9178731906095,19240.418903895577,6326.987402074924,22656.941886830304,2
2012,20161,Corn,Non-Irrigated,3891.5993941333854,13935.817430391651,4512.999942551459,16161.052794276771,2
2013,20161,Corn,Non-Irrigated,7293.610477391926,26118.41911954049,8341.831604521403,29872.098975791145,2
2014,20161,Corn,Non-Irrigated,6578.058330728691,23556.02688233944,7419.14594171881,26567.96161729506,2
2015,20161,Corn,Non-Irrigated,9415.159824516257,33715.68733159271,10469.657724862078,37491.844312731104,2
2016,20161,Corn,Non-Irrigated,8203.74259376183,29377.602228261112,8994.616019021198,32209.71996411491,2
