Year,FIPS,spatial_scale,LandCover,area_m2,area_ha,area_prc,LandCoverGroup,Crop,irrigation_WaterUse_m,n_pdiv,fertilizer_kgHa,fertilizer_kgCrop,precip_m,precip_m_avg,tmin_C_avg,tmax_C_avg
2012,20149,county,Double Crop,4633200,463.32,0.2089624090914073,all cult,NA,NA,NA,NA,NA,0.5952251366608861,0.04960209472174051,7.95325249758636,22.90746279340804
2012,20149,county,Grass/Pasture/Shrubland,1379387700,137938.77,62.211900384843155,grassPastureHay,NA,NA,NA,NA,NA,0.5952251366608861,0.04960209472174051,7.95325249758636,22.90746279340804
2012,20149,county,Other Crops,12797100,1279.71,0.5771632662919036,all cult,NA,NA,NA,NA,NA,0.5952251366608861,0.04960209472174051,7.95325249758636,22.90746279340804
2012,20149,county,Sorghum,1964700,196.47,0.08861012801991881,all cult,Sorghum,NA,NA,112,22004.64,0.5952251366608861,0.04960209472174051,7.95325249758636,22.90746279340804
2012,20149,county,Soybeans,187562700,18756.27,8.459283788243308,all cult,Soybeans,0.21746088241264008,50,56,1050351.12,0.5952251366608861,0.04960209472174051,7.95325249758636,22.90746279340804
2012,20149,county,Wheat,13203900.000000002,1320.39,0.5955103931196651,all cult,Wheat,NA,NA,89,117514.71,0.5952251366608861,0.04960209472174051,7.95325249758636,22.90746279340804
2012,20161,county,Corn,54469800.00000001,5446.9800000000005,3.416789362912915,all cult,Corn,0.22281791824102568,12,250,1361745.0000000002,0.6018470450900495,0.05015392042417079,7.992664949099246,22.949932869275433
2012,20161,county,Developed,128024100,12802.41,8.030713956660374,developed,NA,NA,NA,NA,NA,0.6018470450900495,0.05015392042417079,7.992664949099246,22.949932869275433
2012,20161,county,Double Crop,19368000,1936.8,1.2149186591633772,all cult,NA,NA,NA,NA,NA,0.6018470450900495,0.05015392042417079,7.992664949099246,22.949932869275433
2012,20161,county,Grass/Pasture/Shrubland,804217500,80421.75,50.44706974265404,grassPastureHay,NA,NA,NA,NA,NA,0.6018470450900495,0.05015392042417079,7.992664949099246,22.949932869275433
2012,20161,county,Other Crops,10886400.000000002,1088.64,0.6828836478271474,all cult,NA,NA,NA,NA,NA,0.6018470450900495,0.05015392042417079,7.992664949099246,22.949932869275433
2012,20161,county,Sorghum,20377800,2037.78,1.278261537210836,all cult,Sorghum,NA,NA,112,228231.36,0.6018470450900495,0.05015392042417079,7.992664949099246,22.949932869275433
2012,20161,county,Soybeans,147542400,14754.24,9.255060655604437,all cult,Soybeans,0.18885102703068415,12,56,826237.44,0.6018470450900495,0.05015392042417079,7.992664949099246,22.949932869275433
2012,20161,county,Wheat,53150400,5315.04,3.33402585202381,all cult,Wheat,NA,NA,89,473038.56,0.6018470450900495,0.05015392042417079,7.992664949099246,22.949932869275433
2012,20177,county,Corn,135629100,13562.91,9.312708873024976,all cult,Corn,0.23693713450569662,89,250,3390727.5,0.5704926763149065,0.04754105635957554,8.674694149219382,23.02224774702318
2012,20177,county,Developed,253811699.99999997,25381.17,17.427487690086814,developed,NA,NA,NA,NA,NA,0.5704926763149065,0.04754105635957554,8.674694149219382,23.02224774702318
2012,20177,county,Double Crop,5836500,583.65,0.4007519428899127,all cult,NA,NA,NA,NA,NA,0.5704926763149065,0.04754105635957554,8.674694149219382,23.02224774702318
2012,20177,county,Grass/Pasture/Shrubland,695721599.9999999,69572.15999999999,47.77037315351301,grassPastureHay,NA,NA,NA,NA,NA,0.5704926763149065,0.04754105635957554,8.674694149219382,23.02224774702318
2012,20177,county,Other Crops,1246500,124.65,0.0855885028377069,all cult,NA,NA,NA,NA,NA,0.5704926763149065,0.04754105635957554,8.674694149219382,23.02224774702318
2012,20177,county,Sorghum,519300,51.93,0.03565672645296525,all cult,Sorghum,NA,NA,112,5816.16,0.5704926763149065,0.04754105635957554,8.674694149219382,23.02224774702318
2012,20177,county,Soybeans,123464700,12346.47,8.477463960133678,all cult,Soybeans,0.20637822948263834,45,56,691402.32,0.5704926763149065,0.04754105635957554,8.674694149219382,23.02224774702318
2012,20177,county,Wheat,8682300,868.23,0.5961532757222805,all cult,Wheat,NA,NA,89,77272.47,0.5704926763149065,0.04754105635957554,8.674694149219382,23.02224774702318
2012,20197,county,Corn,88209000,8820.9,4.268248602726697,all cult,Corn,0.2769964517574542,36,250,2205225,0.5773716321881951,0.0481143026823496,8.310714293689285,22.895352811735844
2012,20197,county,Developed,72920700,7292.070000000001,3.528479813679474,developed,NA,NA,NA,NA,NA,0.5773716321881951,0.0481143026823496,8.310714293689285,22.895352811735844
2012,20197,county,Double Crop,4184100.0000000005,418.41,0.20245982812035931,all cult,NA,NA,NA,NA,NA,0.5773716321881951,0.0481143026823496,8.310714293689285,22.895352811735844
2012,20197,county,Grass/Pasture/Shrubland,1617401699.9999998,161740.16999999998,78.26267780014267,grassPastureHay,NA,NA,NA,NA,NA,0.5773716321881951,0.0481143026823496,8.310714293689285,22.895352811735844
2012,20197,county,Other Crops,5053500,505.35,0.24452827164891752,all cult,NA,NA,NA,NA,NA,0.5773716321881951,0.0481143026823496,8.310714293689285,22.895352811735844
2012,20197,county,Sorghum,1508400,150.84,0.07298831403091466,all cult,Sorghum,NA,NA,112,16894.08,0.5773716321881951,0.0481143026823496,8.310714293689285,22.895352811735844
2012,20197,county,Soybeans,115036200.00000001,11503.62,5.566360574465066,all cult,Soybeans,0.1957868113091907,15,56,644202.7200000001,0.5773716321881951,0.0481143026823496,8.310714293689285,22.895352811735844
2012,20197,county,Wheat,13771800,1377.18,0.6663885329958569,all cult,Wheat,NA,NA,89,122569.02,0.5773716321881951,0.0481143026823496,8.310714293689285,22.895352811735844
2012,20209,county,Corn,8269200,826.92,2.114595032496824,all cult,Corn,NA,NA,250,206730,0.5963752864465631,0.04969794053721359,9.180026736204674,22.93868074965205
2012,20209,county,Developed,197847000,19784.7,50.59332019958389,developed,NA,NA,NA,NA,NA,0.5963752864465631,0.04969794053721359,9.180026736204674,22.93868074965205
2012,20209,county,Double Crop,376200,37.62,0.09620164601476626,all cult,NA,NA,NA,NA,NA,0.5963752864465631,0.04969794053721359,9.180026736204674,22.93868074965205
2012,20209,county,Grass/Pasture/Shrubland,79643700.00000001,7964.370000000001,20.36644081527443,grassPastureHay,NA,NA,NA,NA,NA,0.5963752864465631,0.04969794053721359,9.180026736204674,22.93868074965205
2012,20209,county,Other Crops,5400,0.54,0.00138088487102535,all cult,NA,NA,NA,NA,NA,0.5963752864465631,0.04969794053721359,9.180026736204674,22.93868074965205
2012,20209,county,Sorghum,1800,0.18,4.60294957008451e-4,all cult,Sorghum,NA,NA,112,20.16,0.5963752864465631,0.04969794053721359,9.180026736204674,22.93868074965205
2012,20209,county,Soybeans,12223800.000000002,1222.38,3.1258630530443914,all cult,Soybeans,NA,NA,56,68453.28,0.5963752864465631,0.04969794053721359,9.180026736204674,22.93868074965205
2012,20209,county,Wheat,383400.00000000006,38.34,0.09804282584280008,all cult,Wheat,NA,NA,89,3412.26,0.5963752864465631,0.04969794053721359,9.180026736204674,22.93868074965205
2013,20005,county,Corn,256408200,25640.82,23.107638227066374,all cult,Corn,0.09051118309375876,6,250,6410205,0.8401577244745679,0.07001314370621399,6.17777858259211,19.45854376367778
2013,20005,county,Developed,63651600,6365.16,5.736314772202833,developed,NA,NA,NA,NA,NA,0.8401577244745679,0.07001314370621399,6.17777858259211,19.45854376367778
2013,20005,county,Double Crop,1422900,142.29,0.12823247631430176,all cult,NA,NA,NA,NA,NA,0.8401577244745679,0.07001314370621399,6.17777858259211,19.45854376367778
2013,20005,county,Grass/Pasture/Shrubland,118305000,11830.5,10.661707154658425,grassPastureHay,NA,NA,NA,NA,NA,0.8401577244745679,0.07001314370621399,6.17777858259211,19.45854376367778
2013,20005,county,Other Crops,198756900,19875.69,17.91207356212949,all cult,NA,NA,NA,NA,NA,0.8401577244745679,0.07001314370621399,6.17777858259211,19.45854376367778
2013,20005,county,Sorghum,1107000,110.7,0.09976340662023477,all cult,Sorghum,NA,NA,112,12398.4,0.8401577244745679,0.07001314370621399,6.17777858259211,19.45854376367778
2013,20005,county,Soybeans,257390099.99999997,25739.01,23.19612755765392,all cult,Soybeans,NA,NA,56,1441384.5599999998,0.8401577244745679,0.07001314370621399,6.17777858259211,19.45854376367778
2013,20005,county,Wheat,14868900.000000002,1486.89,1.3399928786771536,all cult,Wheat,NA,NA,89,132333.21000000002,0.8401577244745679,0.07001314370621399,6.17777858259211,19.45854376367778
2013,20013,county,Corn,507747600,50774.76,34.087058658617046,all cult,Corn,0.10997161956814008,17,250,12693690,0.8463522359004387,0.07052935299170324,5.465594541109548,19.261379867944985
2013,20013,county,Developed,73452600,7345.26,4.931156907148226,developed,NA,NA,NA,NA,NA,0.8463522359004387,0.07052935299170324,5.465594541109548,19.261379867944985
2013,20013,county,Double Crop,2784600,278.46,0.18694095952553005,all cult,NA,NA,NA,NA,NA,0.8463522359004387,0.07052935299170324,5.465594541109548,19.261379867944985
2013,20013,county,Grass/Pasture/Shrubland,176265000,17626.5,11.833350653870417,grassPastureHay,NA,NA,NA,NA,NA,0.8463522359004387,0.07052935299170324,5.465594541109548,19.261379867944985
2013,20013,county,Other Crops,109150200,10915.02,7.327674754149075,all cult,NA,NA,NA,NA,NA,0.8463522359004387,0.07052935299170324,5.465594541109548,19.261379867944985
2013,20013,county,Sorghum,891900,89.19,0.0598766938881061,all cult,Sorghum,NA,NA,112,9989.279999999999,0.8463522359004387,0.07052935299170324,5.465594541109548,19.261379867944985
2013,20013,county,Soybeans,474030000,47403,31.823465863638233,all cult,Soybeans,0.11119858072921385,9,56,2654568,0.8463522359004387,0.07052935299170324,5.465594541109548,19.261379867944985
2013,20013,county,Wheat,14572800,1457.28,0.9783283828821534,all cult,Wheat,NA,NA,89,129697.92,0.8463522359004387,0.07052935299170324,5.465594541109548,19.261379867944985
2013,20045,county,Corn,103309200,10330.92,8.308680945869943,all cult,Corn,0.17590518338294878,15,250,2582730,0.8565504038398808,0.07137920031999008,6.560115716008879,19.5462952314824
2013,20045,county,Developed,148057200,14805.72,11.907555537540274,developed,NA,NA,NA,NA,NA,0.8565504038398808,0.07137920031999008,6.560115716008879,19.5462952314824
2013,20045,county,Double Crop,7426799.999999999,742.68,0.59730316030699,all cult,NA,NA,NA,NA,NA,0.8565504038398808,0.07137920031999008,6.560115716008879,19.5462952314824
2013,20045,county,Grass/Pasture/Shrubland,297710100,29771.01,23.943445842800404,grassPastureHay,NA,NA,NA,NA,NA,0.8565504038398808,0.07137920031999008,6.560115716008879,19.5462952314824
2013,20045,county,Other Crops,227447100,22744.71,18.292517858655145,all cult,NA,NA,NA,NA,NA,0.8565504038398808,0.07137920031999008,6.560115716008879,19.5462952314824
2013,20045,county,Sorghum,330300,33.03,0.02656450070681839,all cult,Sorghum,NA,NA,112,3699.36,0.8565504038398808,0.07137920031999008,6.560115716008879,19.5462952314824
2013,20045,county,Soybeans,130504500,13050.45,10.4958730926218,all cult,Soybeans,0.15205669794091686,6,56,730825.2000000001,0.8565504038398808,0.07137920031999008,6.560115716008879,19.5462952314824
2013,20045,county,Wheat,29856600,2985.66,2.4012281919563847,all cult,Wheat,NA,NA,89,265723.74,0.8565504038398808,0.07137920031999008,6.560115716008879,19.5462952314824
2013,20061,county,Corn,41978700,4197.87,3.933509081739876,all cult,Corn,0.14887940439014244,14,250,1049467.5,0.8451470846280456,0.07042892371900379,6.060196145375593,19.684944311777773
2013,20061,county,Developed,75273300,7527.33,7.053296294609653,developed,NA,NA,NA,NA,NA,0.8451470846280456,0.07042892371900379,6.060196145375593,19.684944311777773
2013,20061,county,Double Crop,7875900,787.59,0.7379915094291889,all cult,NA,NA,NA,NA,NA,0.8451470846280456,0.07042892371900379,6.060196145375593,19.684944311777773
2013,20061,county,Grass/Pasture/Shrubland,605908800,60590.88,56.775168537999264,grassPastureHay,NA,NA,NA,NA,NA,0.8451470846280456,0.07042892371900379,6.060196145375593,19.684944311777773
2013,20061,county,Other Crops,50679900,5067.99,4.748833263337567,all cult,NA,NA,NA,NA,NA,0.8451470846280456,0.07042892371900379,6.060196145375593,19.684944311777773
2013,20061,county,Sorghum,11235600,1123.56,1.0528037942765391,all cult,Sorghum,NA,NA,112,125838.72,0.8451470846280456,0.07042892371900379,6.060196145375593,19.684944311777773
2013,20061,county,Soybeans,46804500,4680.45,4.385698599916005,all cult,Soybeans,0.156735628246837,8,56,262105.19999999998,0.8451470846280456,0.07042892371900379,6.060196145375593,19.684944311777773
2013,20061,county,Wheat,34243200,3424.32,3.208673403126703,all cult,Wheat,NA,NA,89,304764.48000000004,0.8451470846280456,0.07042892371900379,6.060196145375593,19.684944311777773
2013,20085,county,Corn,145883700,14588.37,8.57788324049486,all cult,Corn,NA,NA,250,3647092.5,0.8232969353663273,0.06860807794719394,5.881310066344269,19.56685761605263
2013,20085,county,Developed,71377200,7137.719999999999,4.196941040249525,developed,NA,NA,NA,NA,NA,0.8232969353663273,0.06860807794719394,5.881310066344269,19.56685761605263
2013,20085,county,Double Crop,1252800,125.28,0.07366396741851187,all cult,NA,NA,NA,NA,NA,0.8232969353663273,0.06860807794719394,5.881310066344269,19.56685761605263
2013,20085,county,Grass/Pasture/Shrubland,657807300.0000001,65780.73000000001,38.67871608785063,grassPastureHay,NA,NA,NA,NA,NA,0.8232969353663273,0.06860807794719394,5.881310066344269,19.56685761605263
2013,20085,county,Other Crops,364095000,36409.5,21.408590531005014,all cult,NA,NA,NA,NA,NA,0.8232969353663273,0.06860807794719394,5.881310066344269,19.56685761605263
2013,20085,county,Sorghum,4775400,477.54,0.2807909562662529,all cult,Sorghum,NA,NA,112,53484.48,0.8232969353663273,0.06860807794719394,5.881310066344269,19.56685761605263
2013,20085,county,Soybeans,168140700,16814.07,9.886582891543569,all cult,Soybeans,NA,NA,56,941587.9199999999,0.8232969353663273,0.06860807794719394,5.881310066344269,19.56685761605263
2013,20085,county,Wheat,30299400,3029.94,1.7815884533847852,all cult,Wheat,NA,NA,89,269664.66000000003,0.8232969353663273,0.06860807794719394,5.881310066344269,19.56685761605263
2013,20087,county,Corn,157044600,15704.46,10.927819427387623,all cult,Corn,0.16366036788532623,28,250,3926115,0.8083237257669802,0.06736031048058168,6.32672413259315,19.514367277725906
2013,20087,county,Developed,81035100,8103.51,5.638760836605008,developed,NA,NA,NA,NA,NA,0.8083237257669802,0.06736031048058168,6.32672413259315,19.514367277725906
2013,20087,county,Double Crop,2633399.9999999995,263.34,0.18324297479876775,all cult,NA,NA,NA,NA,NA,0.8083237257669802,0.06736031048058168,6.32672413259315,19.514367277725906
2013,20087,county,Grass/Pasture/Shrubland,264357000,26435.7,18.395064589077943,grassPastureHay,NA,NA,NA,NA,NA,0.8083237257669802,0.06736031048058168,6.32672413259315,19.514367277725906
2013,20087,county,Other Crops,318242700,31824.27,22.14465673881363,all cult,NA,NA,NA,NA,NA,0.8083237257669802,0.06736031048058168,6.32672413259315,19.514367277725906
2013,20087,county,Sorghum,2724300,272.43,0.1895681765946241,all cult,Sorghum,NA,NA,112,30512.16,0.8083237257669802,0.06736031048058168,6.32672413259315,19.514367277725906
2013,20087,county,Soybeans,177448500,17744.85,12.34760804039612,all cult,Soybeans,0.1392760044627757,11,56,993711.5999999999,0.8083237257669802,0.06736031048058168,6.32672413259315,19.514367277725906
2013,20087,county,Wheat,21608100,2160.81,1.503581880363505,all cult,Wheat,NA,NA,89,192312.09,0.8083237257669802,0.06736031048058168,6.32672413259315,19.514367277725906
2013,20091,county,Corn,51786899.99999999,5178.69,4.230224924369686,all cult,Corn,NA,NA,250,1294672.5,0.928549053508826,0.07737908779240216,6.7478716660830536,19.330311615298516
2013,20091,county,Developed,560405700,56040.57,45.77686943800152,developed,NA,NA,NA,NA,NA,0.928549053508826,0.07737908779240216,6.7478716660830536,19.330311615298516
2013,20091,county,Double Crop,7251300,725.13,0.5923241204644786,all cult,NA,NA,NA,NA,NA,0.928549053508826,0.07737908779240216,6.7478716660830536,19.330311615298516
2013,20091,county,Grass/Pasture/Shrubland,115941600.00000001,11594.160000000002,9.470716457082784,grassPastureHay,NA,NA,NA,NA,NA,0.928549053508826,0.07737908779240216,6.7478716660830536,19.330311615298516
2013,20091,county,Other Crops,199523700,19952.37,16.29813965969116,all cult,NA,NA,NA,NA,NA,0.928549053508826,0.07737908779240216,6.7478716660830536,19.330311615298516
2013,20091,county,Sorghum,222300,22.23,0.01815862700195187,all cult,Sorghum,NA,NA,112,2489.76,0.928549053508826,0.07737908779240216,6.7478716660830536,19.330311615298516
2013,20091,county,Soybeans,95724000,9572.4,7.819237117115793,all cult,Soybeans,NA,NA,56,536054.4,0.928549053508826,0.07737908779240216,6.7478716660830536,19.330311615298516
2013,20091,county,Wheat,20821500,2082.15,1.700809051377152,all cult,Wheat,NA,NA,89,185311.35,0.928549053508826,0.07737908779240216,6.7478716660830536,19.330311615298516
2013,20103,county,Corn,84419100,8441.91,7.14794654376335,all cult,Corn,0.12092671836028396,5,250,2110477.5,0.8513360373509281,0.070944669779244,6.516831172369687,19.56199319876879
2013,20103,county,Developed,121725000,12172.5,10.30671723626044,developed,NA,NA,NA,NA,NA,0.8513360373509281,0.070944669779244,6.516831172369687,19.56199319876879
2013,20103,county,Double Crop,3639600,363.96,0.308172750487521,all cult,NA,NA,NA,NA,NA,0.8513360373509281,0.070944669779244,6.516831172369687,19.56199319876879
2013,20103,county,Grass/Pasture/Shrubland,213030900,21303.09,18.037783930056065,grassPastureHay,NA,NA,NA,NA,NA,0.8513360373509281,0.070944669779244,6.516831172369687,19.56199319876879
2013,20103,county,Other Crops,275611500,27561.15,23.33661776596093,all cult,NA,NA,NA,NA,NA,0.8513360373509281,0.070944669779244,6.516831172369687,19.56199319876879
2013,20103,county,Sorghum,572400,57.24,0.04846633761376445,all cult,Sorghum,NA,NA,112,6410.88,0.8513360373509281,0.070944669779244,6.516831172369687,19.56199319876879
